,id,home_country_id,name,code,no_response,created_at,updated_at
295,296,39,Province du Haut-Katanga,HK:CD,0,2017-08-17 01:19:37,2017-08-17 01:19:37
296,297,39,Kinshasa City,KN:CD,0,2017-08-17 01:19:37,2017-08-17 01:19:37
297,298,39,Nord Kivu,NK:CD,0,2017-08-17 01:19:37,2017-08-17 01:19:37
298,299,39,South Kivu Province,SK:CD,0,2017-08-17 01:19:37,2017-08-17 01:19:37
299,300,39,I prefer not to specify the state,__:CD,1,2017-08-17 01:19:37,2017-08-17 01:19:37
300,301,40,Bangui,BGF:CF,0,2017-08-17 01:19:38,2017-08-17 01:19:38
301,302,40,Mbomou,MB:CF,0,2017-08-17 01:19:38,2017-08-17 01:19:38
302,303,40,I prefer not to specify the state,__:CF,1,2017-08-17 01:19:38,2017-08-17 01:19:38
303,304,41,Sangha,13:CG,0,2017-08-17 01:19:38,2017-08-17 01:19:38
304,305,41,Pointe-Noire,16:CG,0,2017-08-17 01:19:38,2017-08-17 01:19:38
305,306,41,Brazzaville,BZV:CG,0,2017-08-17 01:19:38,2017-08-17 01:19:38
306,307,41,I prefer not to specify the state,__:CG,1,2017-08-17 01:19:38,2017-08-17 01:19:38
307,308,42,Aargau,AG:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
308,309,42,Appenzell Innerrhoden,AI:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
309,310,42,Appenzell Ausserrhoden,AR:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
310,311,42,Bern,BE:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
311,312,42,Basel-Landschaft,BL:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
312,313,42,Basel-City,BS:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
313,314,42,Fribourg,FR:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
314,315,42,Geneva,GE:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
315,316,42,Glarus,GL:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
316,317,42,Grisons,GR:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
317,318,42,Jura,JU:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
318,319,42,Lucerne,LU:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
319,320,42,Neuchâtel,NE:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
320,321,42,Nidwalden,NW:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
321,322,42,Obwalden,OW:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
322,323,42,Saint Gallen,SG:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
323,324,42,Schaffhausen,SH:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
324,325,42,Solothurn,SO:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
325,326,42,Schwyz,SZ:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
326,327,42,Thurgau,TG:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
327,328,42,Ticino,TI:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
328,329,42,Uri,UR:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
329,330,42,Vaud,VD:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
330,331,42,Valais,VS:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
331,332,42,Zug,ZG:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
332,333,42,Zurich,ZH:CH,0,2017-08-17 01:19:39,2017-08-17 01:19:39
333,334,42,I prefer not to specify the state,__:CH,1,2017-08-17 01:19:39,2017-08-17 01:19:39
334,335,43,Abidjan,AB:CI,0,2017-08-17 01:19:40,2017-08-17 01:19:40
335,336,43,Comoe,CM:CI,0,2017-08-17 01:19:40,2017-08-17 01:19:40
336,337,43,Sassandra-Marahoue,SM:CI,0,2017-08-17 01:19:40,2017-08-17 01:19:40
337,338,43,I prefer not to specify the state,__:CI,1,2017-08-17 01:19:40,2017-08-17 01:19:40
338,339,44,not applicable,--:CK,0,2017-08-17 01:19:40,2017-08-17 01:19:40
339,340,45,Aysen,AI:CL,0,2017-08-17 01:19:41,2017-08-17 01:19:41
340,341,45,Antofagasta,AN:CL,0,2017-08-17 01:19:41,2017-08-17 01:19:41
341,342,45,Region de Arica y Parinacota,AP:CL,0,2017-08-17 01:19:41,2017-08-17 01:19:41
342,343,45,Region de la Araucania,AR:CL,0,2017-08-17 01:19:41,2017-08-17 01:19:41
343,344,45,Atacama,AT:CL,0,2017-08-17 01:19:41,2017-08-17 01:19:41
344,345,45,Region del Biobio,BI:CL,0,2017-08-17 01:19:41,2017-08-17 01:19:41
345,346,45,Coquimbo,CO:CL,0,2017-08-17 01:19:41,2017-08-17 01:19:41
346,347,45,Region del Libertador General Bernardo OHiggins,LI:CL,0,2017-08-17 01:19:41,2017-08-17 01:19:41
347,348,45,Los Lagos,LL:CL,0,2017-08-17 01:19:41,2017-08-17 01:19:41
348,349,45,Region de Los Rios,LR:CL,0,2017-08-17 01:19:41,2017-08-17 01:19:41
349,350,45,Region de Magallanes y de la Antartica Chilena,MA:CL,0,2017-08-17 01:19:41,2017-08-17 01:19:41
350,351,45,Maule,ML:CL,0,2017-08-17 01:19:41,2017-08-17 01:19:41
351,352,45,Santiago Metropolitan,RM:CL,0,2017-08-17 01:19:41,2017-08-17 01:19:41
352,353,45,Tarapacá,TA:CL,0,2017-08-17 01:19:41,2017-08-17 01:19:41
353,354,45,Region de Valparaiso,VS:CL,0,2017-08-17 01:19:41,2017-08-17 01:19:41
354,355,45,I prefer not to specify the state,__:CL,1,2017-08-17 01:19:41,2017-08-17 01:19:41
355,356,46,Adamaoua Region,AD:CM,0,2017-08-17 01:19:41,2017-08-17 01:19:41
356,357,46,Centre,CE:CM,0,2017-08-17 01:19:41,2017-08-17 01:19:41
357,358,46,Far North Region,EN:CM,0,2017-08-17 01:19:41,2017-08-17 01:19:41
358,359,46,Littoral,LT:CM,0,2017-08-17 01:19:42,2017-08-17 01:19:42
359,360,46,North-West Region,NW:CM,0,2017-08-17 01:19:42,2017-08-17 01:19:42
360,361,46,West Region,OU:CM,0,2017-08-17 01:19:42,2017-08-17 01:19:42
361,362,46,South,SU:CM,0,2017-08-17 01:19:42,2017-08-17 01:19:42
362,363,46,South-West Region,SW:CM,0,2017-08-17 01:19:42,2017-08-17 01:19:42
363,364,46,I prefer not to specify the state,__:CM,1,2017-08-17 01:19:42,2017-08-17 01:19:42
364,365,47,Beijing,11:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
365,366,47,Tianjin,12:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
366,367,47,Hebei,13:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
367,368,47,Shanxi,14:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
368,369,47,Inner Mongolia Autonomous Region,15:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
369,370,47,Liaoning,21:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
370,371,47,Jilin,22:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
371,372,47,Heilongjiang,23:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
372,373,47,Shanghai,31:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
373,374,47,Jiangsu,32:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
374,375,47,Zhejiang,33:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
375,376,47,Anhui,34:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
376,377,47,Fujian,35:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
377,378,47,Jiangxi,36:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
378,379,47,Shandong,37:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
379,380,47,Henan,41:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
380,381,47,Hubei,42:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
381,382,47,Hunan,43:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
382,383,47,Guangdong,44:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
383,384,47,Guangxi,45:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
384,385,47,Hainan,46:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
385,386,47,Chongqing,50:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
386,387,47,Sichuan,51:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
387,388,47,Guizhou,52:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
388,389,47,Yunnan,53:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
389,390,47,Tibet,54:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
390,391,47,Shaanxi,61:CN,0,2017-08-17 01:19:42,2017-08-17 01:19:42
391,392,47,Gansu,62:CN,0,2017-08-17 01:19:43,2017-08-17 01:19:43
392,393,47,Qinghai,63:CN,0,2017-08-17 01:19:43,2017-08-17 01:19:43
393,394,47,Ningsia Hui Autonomous Region,64:CN,0,2017-08-17 01:19:43,2017-08-17 01:19:43
394,395,47,Xinjiang,65:CN,0,2017-08-17 01:19:43,2017-08-17 01:19:43
395,396,47,I prefer not to specify the state,__:CN,1,2017-08-17 01:19:43,2017-08-17 01:19:43
396,397,48,Amazonas,AMA:CO,0,2017-08-17 01:19:43,2017-08-17 01:19:43
397,398,48,Antioquia,ANT:CO,0,2017-08-17 01:19:43,2017-08-17 01:19:43
398,399,48,Departamento de Arauca,ARA:CO,0,2017-08-17 01:19:43,2017-08-17 01:19:43
399,400,48,Atlántico,ATL:CO,0,2017-08-17 01:19:43,2017-08-17 01:19:43
400,401,48,Departamento de Bolivar,BOL:CO,0,2017-08-17 01:19:43,2017-08-17 01:19:43
401,402,48,Departamento de Boyaca,BOY:CO,0,2017-08-17 01:19:43,2017-08-17 01:19:43
402,403,48,Departamento de Caldas,CAL:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
403,404,48,Departamento del Caqueta,CAQ:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
404,405,48,Departamento de Casanare,CAS:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
405,406,48,Departamento del Cauca,CAU:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
406,407,48,Departamento del Cesar,CES:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
407,408,48,Departamento del Choco,CHO:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
408,409,48,Departamento de Cordoba,COR:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
409,410,48,Cundinamarca,CUN:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
410,411,48,Bogota D.C.,DC:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
411,412,48,Departamento del Guainia,GUA:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
412,413,48,Departamento del Guaviare,GUV:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
413,414,48,Departamento del Huila,HUI:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
414,415,48,Departamento de La Guajira,LAG:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
415,416,48,Departamento del Magdalena,MAG:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
416,417,48,Departamento del Meta,MET:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
417,418,48,Departamento de Narino,NAR:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
418,419,48,Departamento de Norte de Santander,NSA:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
419,420,48,Departamento del Putumayo,PUT:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
420,421,48,Quindio Department,QUI:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
421,422,48,Departamento de Risaralda,RIS:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
422,423,48,Departamento de Santander,SAN:CO,0,2017-08-17 01:19:44,2017-08-17 01:19:44
423,424,48,San Andres y Providencia,SAP:CO,0,2017-08-17 01:19:45,2017-08-17 01:19:45
424,425,48,Departamento de Sucre,SUC:CO,0,2017-08-17 01:19:45,2017-08-17 01:19:45
425,426,48,Departamento de Tolima,TOL:CO,0,2017-08-17 01:19:45,2017-08-17 01:19:45
426,427,48,Departamento del Valle del Cauca,VAC:CO,0,2017-08-17 01:19:45,2017-08-17 01:19:45
427,428,48,Departamento del Vaupes,VAU:CO,0,2017-08-17 01:19:45,2017-08-17 01:19:45
428,429,48,Departamento del Vichada,VID:CO,0,2017-08-17 01:19:45,2017-08-17 01:19:45
429,430,48,I prefer not to specify the state,__:CO,1,2017-08-17 01:19:45,2017-08-17 01:19:45
430,431,49,not applicable,--:COUNTRY_ISO_CODE,0,2017-08-17 01:19:46,2017-08-17 01:19:46
431,432,50,Provincia de Alajuela,A:CR,0,2017-08-17 01:19:46,2017-08-17 01:19:46
432,433,50,Provincia de Cartago,C:CR,0,2017-08-17 01:19:47,2017-08-17 01:19:47
433,434,50,Provincia de Guanacaste,G:CR,0,2017-08-17 01:19:47,2017-08-17 01:19:47
434,435,50,Provincia de Heredia,H:CR,0,2017-08-17 01:19:47,2017-08-17 01:19:47
435,436,50,Provincia de Limon,L:CR,0,2017-08-17 01:19:47,2017-08-17 01:19:47
436,437,50,Provincia de Puntarenas,P:CR,0,2017-08-17 01:19:47,2017-08-17 01:19:47
437,438,50,Provincia de San Jose,SJ:CR,0,2017-08-17 01:19:47,2017-08-17 01:19:47
438,439,50,I prefer not to specify the state,__:CR,1,2017-08-17 01:19:47,2017-08-17 01:19:47
439,440,51,Provincia de Pinar del Rio,01:CU,0,2017-08-17 01:19:47,2017-08-17 01:19:47
440,441,51,La Habana,03:CU,0,2017-08-17 01:19:47,2017-08-17 01:19:47
441,442,51,Provincia de Matanzas,04:CU,0,2017-08-17 01:19:47,2017-08-17 01:19:47
442,443,51,Provincia de Villa Clara,05:CU,0,2017-08-17 01:19:47,2017-08-17 01:19:47
443,444,51,Provincia de Camagueey,09:CU,0,2017-08-17 01:19:47,2017-08-17 01:19:47
444,445,51,I prefer not to specify the state,__:CU,1,2017-08-17 01:19:47,2017-08-17 01:19:47
445,446,52,Praia,PR:CV,0,2017-08-17 01:19:48,2017-08-17 01:19:48
446,447,52,Ribeira Grande,RG:CV,0,2017-08-17 01:19:48,2017-08-17 01:19:48
447,448,52,Ribeira Grande de Santiago,RS:CV,0,2017-08-17 01:19:48,2017-08-17 01:19:48
448,449,52,São Vicente,SV:CV,0,2017-08-17 01:19:48,2017-08-17 01:19:48
449,450,52,I prefer not to specify the state,__:CV,1,2017-08-17 01:19:48,2017-08-17 01:19:48
450,451,53,not applicable,--:CW,0,2017-08-17 01:19:50,2017-08-17 01:19:50
451,452,54,not applicable,--:CX,0,2017-08-17 01:19:50,2017-08-17 01:19:50
452,453,55,Nicosia,01:CY,0,2017-08-17 01:19:51,2017-08-17 01:19:51
453,454,55,Limassol,02:CY,0,2017-08-17 01:19:51,2017-08-17 01:19:51
454,455,55,Larnaka,03:CY,0,2017-08-17 01:19:51,2017-08-17 01:19:51
455,456,55,Ammochostos,04:CY,0,2017-08-17 01:19:51,2017-08-17 01:19:51
456,457,55,Pafos,05:CY,0,2017-08-17 01:19:51,2017-08-17 01:19:51
457,458,55,Keryneia,06:CY,0,2017-08-17 01:19:51,2017-08-17 01:19:51
458,459,55,I prefer not to specify the state,__:CY,1,2017-08-17 01:19:51,2017-08-17 01:19:51
459,460,56,Hlavni mesto Praha,10:CZ,0,2017-08-17 01:19:52,2017-08-17 01:19:52
460,461,56,Central Bohemia,20:CZ,0,2017-08-17 01:19:52,2017-08-17 01:19:52
461,462,56,Jihocesky kraj,31:CZ,0,2017-08-17 01:19:52,2017-08-17 01:19:52
462,463,56,Plzensky kraj,32:CZ,0,2017-08-17 01:19:52,2017-08-17 01:19:52
463,464,56,Karlovarsky kraj,41:CZ,0,2017-08-17 01:19:52,2017-08-17 01:19:52
464,465,56,Ustecky kraj,42:CZ,0,2017-08-17 01:19:52,2017-08-17 01:19:52
465,466,56,Liberecky kraj,51:CZ,0,2017-08-17 01:19:52,2017-08-17 01:19:52
466,467,56,Kralovehradecky kraj,52:CZ,0,2017-08-17 01:19:52,2017-08-17 01:19:52
467,468,56,Pardubicky kraj,53:CZ,0,2017-08-17 01:19:52,2017-08-17 01:19:52
468,469,56,Kraj Vysocina,63:CZ,0,2017-08-17 01:19:52,2017-08-17 01:19:52
469,470,56,South Moravian,64:CZ,0,2017-08-17 01:19:52,2017-08-17 01:19:52
470,471,56,Olomoucky kraj,71:CZ,0,2017-08-17 01:19:52,2017-08-17 01:19:52
471,472,56,Zlín,72:CZ,0,2017-08-17 01:19:52,2017-08-17 01:19:52
472,473,56,Moravskoslezsky kraj,80:CZ,0,2017-08-17 01:19:52,2017-08-17 01:19:52
473,474,56,I prefer not to specify the state,__:CZ,1,2017-08-17 01:19:52,2017-08-17 01:19:52
474,475,57,Brandenburg,BB:DE,0,2017-08-17 01:19:53,2017-08-17 01:19:53
475,476,57,Land Berlin,BE:DE,0,2017-08-17 01:19:53,2017-08-17 01:19:53
476,477,57,Baden-Württemberg Region,BW:DE,0,2017-08-17 01:19:53,2017-08-17 01:19:53
477,478,57,Bavaria,BY:DE,0,2017-08-17 01:19:53,2017-08-17 01:19:53
478,479,57,Bremen,HB:DE,0,2017-08-17 01:19:53,2017-08-17 01:19:53
479,480,57,Hesse,HE:DE,0,2017-08-17 01:19:53,2017-08-17 01:19:53
480,481,57,Hamburg,HH:DE,0,2017-08-17 01:19:53,2017-08-17 01:19:53
481,482,57,Mecklenburg-Vorpommern,MV:DE,0,2017-08-17 01:19:53,2017-08-17 01:19:53
482,483,57,Lower Saxony,NI:DE,0,2017-08-17 01:19:54,2017-08-17 01:19:54
483,484,57,North Rhine-Westphalia,NW:DE,0,2017-08-17 01:19:54,2017-08-17 01:19:54
484,485,57,Rheinland-Pfalz,RP:DE,0,2017-08-17 01:19:54,2017-08-17 01:19:54
485,486,57,Schleswig-Holstein,SH:DE,0,2017-08-17 01:19:54,2017-08-17 01:19:54
486,487,57,Saarland,SL:DE,0,2017-08-17 01:19:54,2017-08-17 01:19:54
487,488,57,Saxony,SN:DE,0,2017-08-17 01:19:54,2017-08-17 01:19:54
488,489,57,Saxony-Anhalt,ST:DE,0,2017-08-17 01:19:54,2017-08-17 01:19:54
489,490,57,Thuringia,TH:DE,0,2017-08-17 01:19:54,2017-08-17 01:19:54
490,491,57,I prefer not to specify the state,__:DE,1,2017-08-17 01:19:54,2017-08-17 01:19:54
491,492,58,Djibouti,DJ:DJ,0,2017-08-17 01:19:54,2017-08-17 01:19:54
492,493,59,North Denmark,81:DK,0,2017-08-17 01:19:55,2017-08-17 01:19:55
493,494,59,Central Jutland,82:DK,0,2017-08-17 01:19:55,2017-08-17 01:19:55
494,495,59,South Denmark,83:DK,0,2017-08-17 01:19:55,2017-08-17 01:19:55
495,496,59,Capital Region,84:DK,0,2017-08-17 01:19:55,2017-08-17 01:19:55
496,497,59,Zealand,85:DK,0,2017-08-17 01:19:55,2017-08-17 01:19:55
497,498,59,I prefer not to specify the state,__:DK,1,2017-08-17 01:19:55,2017-08-17 01:19:55
498,499,60,Saint Andrew,02:DM,0,2017-08-17 01:19:56,2017-08-17 01:19:56
499,500,60,Saint George,04:DM,0,2017-08-17 01:19:56,2017-08-17 01:19:56
500,501,60,Saint John,05:DM,0,2017-08-17 01:19:56,2017-08-17 01:19:56
501,502,60,Saint Patrick,09:DM,0,2017-08-17 01:19:56,2017-08-17 01:19:56
502,503,60,I prefer not to specify the state,__:DM,1,2017-08-17 01:19:56,2017-08-17 01:19:56
503,504,61,Nacional,01:DO,0,2017-08-17 01:19:56,2017-08-17 01:19:56
504,505,61,Provincia de Azua,02:DO,0,2017-08-17 01:19:56,2017-08-17 01:19:56
505,506,61,Provincia de Baoruco,03:DO,0,2017-08-17 01:19:56,2017-08-17 01:19:56
506,507,61,Provincia de Barahona,04:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
507,508,61,Provincia Duarte,06:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
508,509,61,Provincia de Elias Pina,07:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
509,510,61,Provincia de El Seibo,08:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
510,511,61,Provincia Espaillat,09:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
511,512,61,Provincia de Independencia,10:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
512,513,61,Provincia de La Altagracia,11:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
513,514,61,Provincia de La Romana,12:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
514,515,61,Provincia de La Vega,13:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
515,516,61,Provincia Maria Trinidad Sanchez,14:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
516,517,61,Provincia de Monte Cristi,15:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
517,518,61,Provincia de Pedernales,16:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
518,519,61,Provincia de Peravia,17:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
519,520,61,Puerto Plata,18:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
520,521,61,Provincia de Hermanas Mirabal,19:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
521,522,61,Samaná,20:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
522,523,61,Provincia de San Cristobal,21:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
523,524,61,Provincia de San Juan,22:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
524,525,61,Provincia de San Pedro de Macoris,23:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
525,526,61,Provincia Sanchez Ramirez,24:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
526,527,61,Provincia de Santiago,25:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
527,528,61,Provincia de Santiago Rodriguez,26:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
528,529,61,Provincia de Valverde,27:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
529,530,61,Provincia de Monsenor Nouel,28:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
530,531,61,Provincia de Monte Plata,29:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
531,532,61,Provincia de Hato Mayor,30:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
532,533,61,Provincia de San Jose de Ocoa,31:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
533,534,61,Provincia de Santo Domingo,32:DO,0,2017-08-17 01:19:57,2017-08-17 01:19:57
534,535,61,I prefer not to specify the state,__:DO,1,2017-08-17 01:19:57,2017-08-17 01:19:57
535,536,62,Adrar,01:DZ,0,2017-08-17 01:19:57,2017-08-17 01:19:57
536,537,62,Chlef,02:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
537,538,62,Laghouat,03:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
538,539,62,Oum el Bouaghi,04:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
539,540,62,Batna,05:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
540,541,62,Béjaïa,06:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
541,542,62,Biskra,07:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
542,543,62,Béchar,08:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
543,544,62,Blida,09:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
544,545,62,Bouira,10:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
545,546,62,Tamanrasset,11:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
546,547,62,Tébessa,12:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
547,548,62,Tlemcen,13:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
548,549,62,Tiaret,14:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
549,550,62,Tizi Ouzou,15:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
550,551,62,Algiers,16:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
551,552,62,Djelfa,17:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
552,553,62,Jijel,18:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
553,554,62,Sétif,19:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
554,555,62,Saida,20:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
555,556,62,Skikda,21:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
556,557,62,Sidi Bel Abbès,22:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
557,558,62,Annaba,23:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
558,559,62,Guelma,24:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
559,560,62,Constantine,25:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
560,561,62,Medea,26:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
561,562,62,Mostaganem,27:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
562,563,62,MSila,28:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
563,564,62,Mascara,29:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
564,565,62,Ouargla,30:DZ,0,2017-08-17 01:19:58,2017-08-17 01:19:58
565,566,62,Oran,31:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
566,567,62,El Bayadh,32:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
567,568,62,Illizi,33:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
568,569,62,Boumerdes,35:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
569,570,62,El Tarf,36:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
570,571,62,Tindouf,37:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
571,572,62,Tissemsilt,38:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
572,573,62,Khenchela,40:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
573,574,62,Souk Ahras,41:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
574,575,62,Tipaza,42:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
575,576,62,Mila,43:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
576,577,62,Aïn Defla,44:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
577,578,62,Naama,45:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
578,579,62,Aïn Témouchent,46:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
579,580,62,Ghardaia,47:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
580,581,62,Relizane,48:DZ,0,2017-08-17 01:19:59,2017-08-17 01:19:59
581,582,62,I prefer not to specify the state,__:DZ,1,2017-08-17 01:19:59,2017-08-17 01:19:59
582,583,63,Provincia del Azuay,A:EC,0,2017-08-17 01:19:59,2017-08-17 01:19:59
583,584,63,Provincia de Bolivar,B:EC,0,2017-08-17 01:19:59,2017-08-17 01:19:59
584,585,63,Provincia del Carchi,C:EC,0,2017-08-17 01:19:59,2017-08-17 01:19:59
585,586,63,Provincia de Francisco de Orellana,D:EC,0,2017-08-17 01:19:59,2017-08-17 01:19:59
